observation_date,NETEXC_19961127,NETEXC_19961220,NETEXC_19970131,NETEXC_19970228,NETEXC_19970328,NETEXC_19970430,NETEXC_19970530,NETEXC_19970627,NETEXC_19970731,NETEXC_19970828,NETEXC_19970926,NETEXC_19971031,NETEXC_19971126,NETEXC_19971223,NETEXC_19980130,NETEXC_19980227,NETEXC_19980326,NETEXC_19980430,NETEXC_19980528,NETEXC_19980625,NETEXC_19980731,NETEXC_19980827,NETEXC_19980924,NETEXC_19981030,NETEXC_19981124,NETEXC_19981223,NETEXC_19990129,NETEXC_19990226,NETEXC_19990331,NETEXC_19990430,NETEXC_19990527,NETEXC_19990625,NETEXC_19990729,NETEXC_19990826,NETEXC_19990930,NETEXC_19991028,NETEXC_19991029,NETEXC_19991124,NETEXC_19991222,NETEXC_20000128,NETEXC_20000225,NETEXC_20000330,NETEXC_20000403,NETEXC_20000427,NETEXC_20000525,NETEXC_20000629,NETEXC_20000728,NETEXC_20000825,NETEXC_20000928,NETEXC_20001027,NETEXC_20001129,NETEXC_20001221,NETEXC_20010131,NETEXC_20010228,NETEXC_20010329,NETEXC_20010427,NETEXC_20010525,NETEXC_20010629,NETEXC_20010727,NETEXC_20010829,NETEXC_20010928,NETEXC_20011031,NETEXC_20011130,NETEXC_20011221,NETEXC_20020130,NETEXC_20020228,NETEXC_20020328,NETEXC_20020426,NETEXC_20020524,NETEXC_20020627,NETEXC_20020731,NETEXC_20020829,NETEXC_20020927,NETEXC_20021031,NETEXC_20021126,NETEXC_20021220,NETEXC_20030130,NETEXC_20030228,NETEXC_20030327,NETEXC_20030425,NETEXC_20030529,NETEXC_20030626,NETEXC_20030731,NETEXC_20030828,NETEXC_20030926,NETEXC_20031030,NETEXC_20031125,NETEXC_20031210,NETEXC_20031223,NETEXC_20040130,NETEXC_20040227,NETEXC_20040325,NETEXC_20040429,NETEXC_20040527,NETEXC_20040625,NETEXC_20040730,NETEXC_20040827,NETEXC_20040929,NETEXC_20041029,NETEXC_20041130,NETEXC_20041222,NETEXC_20050128,NETEXC_20050225,NETEXC_20050330,NETEXC_20050428,NETEXC_20050526,NETEXC_20050629,NETEXC_20050729,NETEXC_20050831,NETEXC_20050929,NETEXC_20051028,NETEXC_20051130,NETEXC_20051221,NETEXC_20060127,NETEXC_20060228,NETEXC_20060330,NETEXC_20060428,NETEXC_20060525,NETEXC_20060629,NETEXC_20060728,NETEXC_20060830,NETEXC_20060928,NETEXC_20061027,NETEXC_20061129,NETEXC_20061221,NETEXC_20070131,NETEXC_20070228,NETEXC_20070329,NETEXC_20070427,NETEXC_20070531,NETEXC_20070628,NETEXC_20070727,NETEXC_20070830,NETEXC_20070927,NETEXC_20071031,NETEXC_20071129,NETEXC_20071220,NETEXC_20080130,NETEXC_20080228,NETEXC_20080327,NETEXC_20080430,NETEXC_20080529,NETEXC_20080731,NETEXC_20080828,NETEXC_20080926,NETEXC_20081030,NETEXC_20081125,NETEXC_20081223,NETEXC_20090130,NETEXC_20090227,NETEXC_20090326,NETEXC_20090429,NETEXC_20090529,NETEXC_20090625,NETEXC_20090731,NETEXC_20090817,NETEXC_20090827,NETEXC_20090930,NETEXC_20091029,NETEXC_20091124,NETEXC_20091222,NETEXC_20100129,NETEXC_20100226,NETEXC_20100326,NETEXC_20100430,NETEXC_20100527,NETEXC_20100625,NETEXC_20100730,NETEXC_20100827,NETEXC_20100930,NETEXC_20101029,NETEXC_20101123,NETEXC_20101222,NETEXC_20110128,NETEXC_20110225,NETEXC_20110325,NETEXC_20110428,NETEXC_20110526,NETEXC_20110624,NETEXC_20110729,NETEXC_20110826,NETEXC_20110929,NETEXC_20111027,NETEXC_20111122,NETEXC_20111222,NETEXC_20120127,NETEXC_20120229,NETEXC_20120329,NETEXC_20120427,NETEXC_20120531,NETEXC_20120628,NETEXC_20120727,NETEXC_20120829,NETEXC_20120927,NETEXC_20121026,NETEXC_20121129,NETEXC_20121220,NETEXC_20130130,NETEXC_20130228,NETEXC_20130328,NETEXC_20130426,NETEXC_20130530,NETEXC_20130626,NETEXC_20130731,NETEXC_20130829,NETEXC_20130926,NETEXC_20131107,NETEXC_20131205,NETEXC_20131220,NETEXC_20140130,NETEXC_20140228,NETEXC_20140430,NETEXC_20140529,NETEXC_20140625,NETEXC_20140730,NETEXC_20140828,NETEXC_20140926,NETEXC_20141030,NETEXC_20141125,NETEXC_20141223,NETEXC_20150130,NETEXC_20150227,NETEXC_20150327,NETEXC_20150429,NETEXC_20150529,NETEXC_20150624,NETEXC_20150730,NETEXC_20150827,NETEXC_20150925,NETEXC_20151029,NETEXC_20151124,NETEXC_20151222,NETEXC_20160129,NETEXC_20160226,NETEXC_20160325,NETEXC_20160428,NETEXC_20160527,NETEXC_20160628,NETEXC_20160729,NETEXC_20160826,NETEXC_20160929,NETEXC_20161028,NETEXC_20161129,NETEXC_20161222,NETEXC_20170127,NETEXC_20170330,NETEXC_20170428,NETEXC_20170526,NETEXC_20170629,NETEXC_20170728,NETEXC_20170830,NETEXC_20170928,NETEXC_20171027,NETEXC_20171129,NETEXC_20171221,NETEXC_20180126,NETEXC_20180228,NETEXC_20180328,NETEXC_20180427,NETEXC_20180530,NETEXC_20180628,NETEXC_20180727,NETEXC_20180829,NETEXC_20180927,NETEXC_20181026,NETEXC_20181128,NETEXC_20181221,NETEXC_20190228,NETEXC_20190328,NETEXC_20190426,NETEXC_20190530,NETEXC_20190627,NETEXC_20190726,NETEXC_20190829,NETEXC_20190926,NETEXC_20191030,NETEXC_20191127,NETEXC_20191220,NETEXC_20200130,NETEXC_20200227,NETEXC_20200326,NETEXC_20200429,NETEXC_20200528,NETEXC_20200625,NETEXC_20200730,NETEXC_20200827,NETEXC_20200930,NETEXC_20201029
2007-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-577.9,-571.1,-573.9,-573.9,-573.9,-573.9,-573.9,-573.9,-573.9,-573.9,-573.9,-571.2,-571.2,-571.2,-571.2,-571.2,-571.2,-571.2,-571.2,-571.2,-571.2,-571.2,-571.2,-683.4,-683.3,-683.4,-683.4,-683.4,-683.4,-683.4,-683.4,-683.4,-683.4,-683.4,-683.4,-683.4,-696.2,-696.2,-696.2,-696.2,-696.2,-696.2,-696.2,-696.2,-696.2,-696.2,-696.2,-696.2,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-689.4,-746.5,-746.5,-746.5,-746.5,-746.5,-746.5,-746.5,-746.5,-746.5,-746.5,-746.5,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.7,-753.725,-753.725,-753.725,-753.725,-753.725,-753.725,-753.725,-753.725,-753.725,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335,-862.335
2007-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-546.2,-533.4,-533.1,-533.1,-533.1,-533.1,-533.1,-533.1,-511.8,-511.8,-511.8,-511.8,-511.8,-511.8,-511.8,-511.8,-511.8,-511.8,-511.8,-511.8,-638.4,-638.4,-638.4,-638.4,-638.4,-638.4,-638.4,-638.4,-638.4,-638.4,-638.4,-638.4,-638.4,-666.6,-666.6,-666.6,-666.6,-666.6,-666.6,-666.6,-666.6,-666.6,-666.6,-666.6,-666.6,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-638.1,-691.2,-691.2,-691.2,-691.2,-691.2,-691.2,-691.2,-691.2,-691.2,-691.2,-691.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.2,-703.152,-703.152,-703.152,-703.152,-703.152,-703.152,-703.152,-703.152,-703.152,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391,-819.391
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-521.0,-506.8,-503.2,-503.2,-503.2,-484.5,-484.5,-484.5,-484.5,-484.5,-484.5,-484.5,-484.5,-484.5,-484.5,-484.5,-484.5,-564.0,-564.0,-564.0,-564.0,-564.0,-564.0,-564.0,-564.0,-564.0,-564.0,-564.0,-564.0,-564.0,-560.4,-560.4,-560.4,-560.4,-560.4,-560.4,-560.4,-560.4,-560.4,-560.4,-560.4,-560.4,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-564.6,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.6,-622.583,-622.583,-622.583,-622.583,-622.583,-622.583,-622.583,-622.583,-622.583,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992,-739.992
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-495.9,-480.2,-462.0,-462.0,-462.0,-462.0,-462.0,-462.0,-462.0,-462.0,-462.0,-462.0,-462.0,-462.0,-550.9,-550.9,-550.9,-550.9,-550.9,-550.9,-550.9,-550.9,-550.9,-550.9,-550.9,-550.9,-550.9,-529.9,-529.9,-529.9,-529.9,-529.9,-529.9,-529.9,-529.9,-529.9,-529.9,-529.9,-529.9,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-550.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-611.2,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.7,-623.695,-623.695,-623.695,-623.695,-623.695,-623.695,-623.695,-623.695,-623.695,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104,-732.104
2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-395.2,-376.6,-381.3,-381.3,-381.3,-381.3,-381.3,-381.3,-381.3,-381.3,-381.3,-381.3,-476.0,-476.1,-476.0,-476.0,-476.0,-476.0,-476.0,-476.0,-476.0,-476.0,-476.0,-476.0,-476.0,-493.8,-493.8,-493.8,-493.8,-493.8,-493.8,-493.8,-493.8,-493.8,-493.8,-493.8,-493.8,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-486.2,-539.9,-539.9,-539.9,-539.9,-539.9,-539.9,-539.9,-539.9,-539.9,-539.9,-539.9,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.4,-550.382,-550.382,-550.382,-550.382,-550.382,-550.382,-550.382,-550.382,-550.382,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119,-647.119
2008-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-350.0,-352.3,-353.1,-353.1,-353.1,-353.1,-353.1,-353.1,-353.1,-479.2,-479.2,-479.2,-479.2,-479.2,-479.2,-479.2,-479.2,-479.2,-479.2,-479.2,-479.2,-479.2,-514.8,-514.8,-514.8,-514.8,-514.8,-514.8,-514.8,-514.8,-514.8,-514.8,-514.8,-514.8,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-464.6,-512.4,-512.4,-512.4,-512.4,-512.4,-512.4,-512.4,-512.4,-512.4,-512.4,-512.4,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.9,-526.919,-526.919,-526.919,-526.919,-526.919,-526.919,-526.919,-526.919,-526.919,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822,-626.822
2008-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-356.4,-372.9,-364.5,-364.5,-364.5,-364.5,-470.9,-470.9,-470.9,-470.9,-470.9,-470.9,-470.9,-470.9,-470.9,-470.9,-470.9,-470.9,-470.9,-477.7,-477.7,-477.7,-477.7,-477.7,-477.7,-477.7,-477.7,-477.7,-477.7,-477.7,-477.7,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-478.0,-524.0,-524.0,-524.0,-524.0,-524.0,-524.0,-524.0,-524.0,-524.0,-524.0,-524.0,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.3,-530.282,-530.282,-530.282,-530.282,-530.282,-530.282,-530.282,-530.282,-530.282,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43,-640.43
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-308.4,-302.6,-296.8,-386.5,-386.5,-386.5,-386.5,-386.5,-386.5,-386.5,-386.5,-386.5,-386.5,-386.5,-386.5,-386.5,-389.2,-389.2,-389.2,-389.2,-389.2,-389.2,-389.2,-389.2,-389.2,-389.2,-389.2,-389.2,-404.2,-404.2,-404.2,-404.2,-404.2,-404.2,-404.2,-404.2,-404.2,-404.2,-404.2,-404.2,-403.5,-403.5,-403.5,-403.5,-403.5,-403.5,-403.5,-403.5,-403.5,-403.5,-403.5,-403.5,-447.1,-447.1,-447.1,-447.1,-447.1,-447.1,-447.1,-447.1,-447.1,-447.1,-447.1,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.3,-451.324,-451.324,-451.324,-451.324,-451.324,-451.324,-451.324,-451.324,-451.324,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762,-543.762
2009-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-339.3,-339.3,-331.8,-330.4,-330.4,-330.4,-330.4,-330.4,-330.4,-330.4,-330.4,-330.4,-330.4,-342.0,-342.0,-342.0,-342.0,-342.0,-342.0,-342.0,-342.0,-342.0,-342.0,-342.0,-342.0,-331.8,-331.8,-331.8,-331.8,-331.8,-331.8,-331.8,-331.8,-331.8,-331.8,-331.8,-331.8,-322.8,-322.8,-322.8,-322.8,-322.8,-322.8,-322.8,-322.8,-322.8,-322.8,-322.8,-322.8,-360.1,-360.1,-360.1,-360.1,-360.1,-360.1,-360.1,-360.1,-360.1,-360.1,-360.1,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.3,-366.333,-366.333,-366.333,-366.333,-366.333,-366.333,-366.333,-366.333,-366.333,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241,-445.241
2009-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-348.3,-358.0,-357.4,-357.4,-357.4,-357.4,-357.4,-357.4,-357.4,-390.8,-390.8,-390.8,-390.8,-390.8,-390.8,-390.8,-390.8,-390.8,-390.8,-390.8,-390.8,-352.4,-352.4,-352.4,-352.4,-352.4,-352.4,-352.4,-352.4,-352.4,-352.4,-352.4,-352.4,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.6,-383.643,-383.643,-383.643,-383.643,-383.643,-383.643,-383.643,-383.643,-383.643,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962,-472.962
2009-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-341.1,-347.1,-348.0,-348.0,-348.0,-348.0,-330.1,-330.1,-330.1,-330.1,-330.1,-330.1,-330.1,-330.1,-330.1,-330.1,-330.1,-330.1,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-346.9,-347.5,-347.5,-347.5,-347.5,-347.5,-347.5,-347.5,-347.5,-347.5,-347.5,-347.5,-347.5,-381.2,-381.2,-381.2,-381.2,-381.2,-381.2,-381.2,-381.2,-381.2,-381.2,-381.2,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.4,-380.448,-380.448,-380.448,-380.448,-380.448,-380.448,-380.448,-380.448,-380.448,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282,-477.282
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-367.0,-368.3,-373.0,-338.4,-338.4,-338.4,-338.4,-338.4,-338.4,-338.4,-338.4,-338.4,-338.4,-338.4,-338.4,-376.8,-376.8,-376.8,-376.8,-376.8,-376.8,-376.8,-376.8,-376.8,-376.8,-376.8,-376.8,-372.7,-372.7,-372.7,-372.7,-372.7,-372.7,-372.7,-372.7,-372.7,-372.7,-372.7,-372.7,-413.6,-413.6,-413.6,-413.6,-413.6,-413.6,-413.6,-413.6,-413.6,-413.6,-413.6,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.8,-408.776,-408.776,-408.776,-408.776,-408.776,-408.776,-408.776,-408.776,-408.776,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943,-505.943
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-425.9,-444.9,-449.0,-449.0,-449.0,-449.0,-449.0,-449.0,-449.0,-449.0,-449.0,-449.0,-437.4,-437.4,-437.4,-437.4,-437.4,-437.4,-437.4,-437.4,-437.4,-437.4,-437.4,-437.4,-428.7,-428.7,-428.7,-428.7,-428.7,-428.7,-428.7,-428.7,-428.7,-428.7,-428.7,-428.7,-474.3,-474.3,-474.3,-474.3,-474.3,-474.3,-474.3,-474.3,-474.3,-474.3,-474.3,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.7,-469.707,-469.707,-469.707,-469.707,-469.707,-469.707,-469.707,-469.707,-469.707,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557,-572.557
