observation_date,W014RC1Q027SBEA_20130228,W014RC1Q027SBEA_20130328,W014RC1Q027SBEA_20130426,W014RC1Q027SBEA_20130530,W014RC1Q027SBEA_20130626,W014RC1Q027SBEA_20130731,W014RC1Q027SBEA_20130829,W014RC1Q027SBEA_20130926,W014RC1Q027SBEA_20131107,W014RC1Q027SBEA_20131220,W014RC1Q027SBEA_20140130,W014RC1Q027SBEA_20140228,W014RC1Q027SBEA_20140327,W014RC1Q027SBEA_20140430,W014RC1Q027SBEA_20140529,W014RC1Q027SBEA_20140625,W014RC1Q027SBEA_20140730,W014RC1Q027SBEA_20140828,W014RC1Q027SBEA_20140926,W014RC1Q027SBEA_20141030,W014RC1Q027SBEA_20141125,W014RC1Q027SBEA_20141223,W014RC1Q027SBEA_20150130,W014RC1Q027SBEA_20150227,W014RC1Q027SBEA_20150327,W014RC1Q027SBEA_20150429,W014RC1Q027SBEA_20150529,W014RC1Q027SBEA_20150730,W014RC1Q027SBEA_20150827,W014RC1Q027SBEA_20150925,W014RC1Q027SBEA_20151029,W014RC1Q027SBEA_20151124,W014RC1Q027SBEA_20151222,W014RC1Q027SBEA_20160129,W014RC1Q027SBEA_20160226,W014RC1Q027SBEA_20160325,W014RC1Q027SBEA_20160428,W014RC1Q027SBEA_20160527,W014RC1Q027SBEA_20160628,W014RC1Q027SBEA_20160729,W014RC1Q027SBEA_20160826,W014RC1Q027SBEA_20160929,W014RC1Q027SBEA_20161028,W014RC1Q027SBEA_20161129,W014RC1Q027SBEA_20161222,W014RC1Q027SBEA_20170127,W014RC1Q027SBEA_20170228,W014RC1Q027SBEA_20170330,W014RC1Q027SBEA_20170428,W014RC1Q027SBEA_20170526,W014RC1Q027SBEA_20170629,W014RC1Q027SBEA_20170728,W014RC1Q027SBEA_20170830,W014RC1Q027SBEA_20170928,W014RC1Q027SBEA_20171027,W014RC1Q027SBEA_20171129,W014RC1Q027SBEA_20171221,W014RC1Q027SBEA_20180126,W014RC1Q027SBEA_20180228,W014RC1Q027SBEA_20180328,W014RC1Q027SBEA_20180427,W014RC1Q027SBEA_20180530,W014RC1Q027SBEA_20180628,W014RC1Q027SBEA_20180727,W014RC1Q027SBEA_20180829,W014RC1Q027SBEA_20180927,W014RC1Q027SBEA_20181026,W014RC1Q027SBEA_20181128,W014RC1Q027SBEA_20181221,W014RC1Q027SBEA_20190228,W014RC1Q027SBEA_20190328,W014RC1Q027SBEA_20190426,W014RC1Q027SBEA_20190530,W014RC1Q027SBEA_20190627,W014RC1Q027SBEA_20190726,W014RC1Q027SBEA_20190829,W014RC1Q027SBEA_20190926,W014RC1Q027SBEA_20191030,W014RC1Q027SBEA_20191127,W014RC1Q027SBEA_20191220,W014RC1Q027SBEA_20200130,W014RC1Q027SBEA_20200227,W014RC1Q027SBEA_20200326,W014RC1Q027SBEA_20200429,W014RC1Q027SBEA_20200528,W014RC1Q027SBEA_20200625,W014RC1Q027SBEA_20200730,W014RC1Q027SBEA_20200827,W014RC1Q027SBEA_20200930,W014RC1Q027SBEA_20201029,W014RC1Q027SBEA_20201125,W014RC1Q027SBEA_20201222,W014RC1Q027SBEA_20210128,W014RC1Q027SBEA_20210225
1991-01-01,533.4,533.4,533.4,533.4,533.4,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,526.2,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.4,528.443,528.443,528.443,528.443,528.443,528.443,528.443,528.443,528.443,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442,528.442
1991-04-01,593.5,593.5,593.5,593.5,593.5,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,585.9,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.2,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21,588.21
1991-07-01,630.3,630.3,630.3,630.3,630.3,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,622.5,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.8,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771,624.771
1991-10-01,658.6,658.6,658.6,658.6,658.6,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.2,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213,653.213
1992-01-01,703.0,703.0,703.0,703.0,703.0,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,695.9,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.2,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166,698.166
1992-04-01,719.8,719.8,719.8,719.8,719.8,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,712.6,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.8,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833,714.833
1992-07-01,728.8,728.8,728.8,728.8,728.8,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,721.5,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.8,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757,723.757
1992-10-01,750.0,750.0,750.0,750.0,750.0,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.1,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088,744.088
1993-01-01,754.4,754.4,754.4,754.4,754.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,746.4,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.7,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668,748.668
1993-04-01,764.5,764.5,764.5,764.5,764.5,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,756.0,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.2,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219,758.219
1993-07-01,776.4,776.4,776.4,776.4,776.4,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,768.2,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392,770.392
1993-10-01,798.3,798.3,798.3,798.3,798.3,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,789.8,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.0,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035,792.035
1994-01-01,791.5,791.5,791.5,791.5,791.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,782.5,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.045,785.045,785.045,785.045,785.045,785.045,785.045,785.045,785.045,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044,785.044
1994-04-01,798.5,798.5,798.5,798.5,798.5,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,791.4,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96,793.96
1994-07-01,809.8,809.8,809.8,809.8,809.8,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.0,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046,804.046
1994-10-01,833.3,833.3,833.3,833.3,833.3,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,824.9,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.4,827.439,827.439,827.439,827.439,827.439,827.439,827.439,827.439,827.439,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44,827.44
1995-01-01,840.6,840.6,840.6,840.6,840.6,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,831.1,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.6,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561,835.561
1995-04-01,846.9,846.9,846.9,846.9,846.9,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,836.6,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.2,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154,841.154
1995-07-01,853.4,853.4,853.4,853.4,853.4,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,843.6,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.1,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139,848.139
1995-10-01,854.9,854.9,854.9,854.9,854.9,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,845.6,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.1,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103,850.103
1996-01-01,886.4,886.4,886.4,886.4,886.4,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814,882.814
1996-04-01,893.4,893.4,893.4,893.4,893.4,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,883.8,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.9,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913,888.913
1996-07-01,895.6,895.6,895.6,895.6,895.6,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,885.1,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.3,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254,890.254
1996-10-01,908.6,908.6,908.6,908.6,908.6,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,898.8,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.9,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933,903.933
1997-01-01,914.5,914.5,914.5,914.5,914.5,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,904.7,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.4,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398,910.398
1997-04-01,918.4,918.4,918.4,918.4,918.4,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,907.7,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.4,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353,913.353
1997-07-01,922.8,922.8,922.8,922.8,922.8,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,913.2,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.8,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845,918.845
1997-10-01,946.0,946.0,946.0,946.0,946.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,935.0,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.6,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634,940.634
1998-01-01,944.1,944.1,944.1,944.1,944.1,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356,939.356
1998-04-01,945.2,945.2,945.2,945.2,945.2,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,933.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.4,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431,939.431
1998-07-01,955.4,955.4,955.4,955.4,955.4,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,943.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733,949.733
1998-10-01,975.0,975.0,975.0,975.0,975.0,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,961.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.9,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918,967.918
